protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,time_since_last,packet_rate,burst_count,unique_ports,port_entropy,ip_entropy,tcp_syn_count,tcp_ack_count,flow_duration,flow_packets,flow_bytes,avg_packet_size,label
17,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,199,attack
17,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,90,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1037,1037,attack
17,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,198,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,94,attack
17,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,94,attack
17,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,202,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,1050,attack
17,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,199,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,201,attack
17,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114,1114,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,202,attack
17,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,94,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1055,1055,attack
17,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,200,attack
17,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,203,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,345,attack
17,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,1050,attack
17,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,1050,attack
17,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,200,attack
17,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,201,attack
17,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,994,994,attack
17,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,attack
17,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,199,attack
17,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,997,997,attack
17,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1063,1063,attack
17,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1064,1064,attack
17,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,199,attack
17,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,102,attack
17,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,200,attack
17,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,925,925,attack
17,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,925,925,attack
17,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,926,926,attack
6,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,144,attack
6,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,219,attack
6,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,54,attack
17,0,0,819,0,0,0,0,0.012517929077148438,0,0,1,-0.0,-0.0,0,0,0.0,1,819,819.0,normal
17,0,0,864,0,0,0,0,0.004339456558227539,0,0,1,-0.0,-0.0,0,0,0.004339456558227539,2,1683,841.5,normal
17,0,0,283,0,0,0,0,0.0039942264556884766,0,0,1,-0.0,-0.0,0,0,0.0,1,283,283.0,normal
17,0,0,201,0,0,0,0,0.004509449005126953,0,0,1,-0.0,-0.0,0,0,0.012843132019042969,3,1884,628.0,normal
17,0,0,89,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.012843132019042969,4,1973,493.25,normal
17,0,0,866,0,0,0,0,0.011158943176269531,0,0,2,1.0,-0.0,0,0,0.0240020751953125,5,2839,567.8,normal
17,0,0,281,0,0,0,0,0.007205009460449219,0,0,1,-0.0,-0.0,0,0,0.022873401641845703,2,564,282.0,normal
17,0,0,204,0,0,0,0,0.0019974708557128906,0,0,2,1.0,-0.0,0,0,0.03320455551147461,6,3043,507.1666666666667,normal
17,0,0,866,0,0,0,0,0.0030002593994140625,0,0,2,1.0,-0.0,0,0,0.03620481491088867,7,3909,558.4285714285714,normal
17,0,0,804,0,0,0,0,0.001001119613647461,0,0,2,1.0,-0.0,0,0,0.03720593452453613,8,4713,589.125,normal
17,0,0,283,0,0,0,0,0.010649919509887695,0,0,1,-0.0,-0.0,0,0,0.03952217102050781,3,847,282.3333333333333,normal
17,0,0,200,0,0,0,0,0.005037546157836914,0,0,2,1.0,-0.0,0,0,0.05289340019226074,9,4913,545.8888888888889,normal
17,0,0,806,0,0,0,0,0.008507251739501953,0,0,2,1.0,-0.0,0,0,0.061400651931762695,10,5719,571.9,normal
17,0,0,267,0,0,0,0,0.008537530899047852,0,0,1,-0.0,-0.0,0,0,0.06160449981689453,4,1114,278.5,normal
17,0,0,805,0,0,0,0,0.0010097026824951172,0,0,2,1.0,-0.0,0,0,0.07094788551330566,11,6524,593.0909090909091,normal
17,0,0,203,0,0,0,0,0.001998424530029297,0,0,2,1.0,-0.0,0,0,0.07294631004333496,12,6727,560.5833333333334,normal
17,0,0,94,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.06461262702941895,5,1208,241.6,normal
17,0,0,807,0,0,0,0,0.012653827667236328,0,0,2,1.0,-0.0,0,0,0.08560013771057129,13,7534,579.5384615384615,normal
17,0,0,269,0,0,0,0,0.0029947757720947266,0,0,2,1.0,-0.0,0,0,0.08026123046875,6,1477,246.16666666666666,normal
17,0,0,204,0,0,0,0,0.004529476165771484,0,0,2,1.0,-0.0,0,0,0.0931243896484375,14,7738,552.7142857142857,normal
17,0,0,807,0,0,0,0,0.005994319915771484,0,0,2,1.0,-0.0,0,0,0.09911870956420898,15,8545,569.6666666666666,normal
17,0,0,856,0,0,0,0,0.0040552616119384766,0,0,2,1.0,-0.0,0,0,0.10317397117614746,16,9401,587.5625,normal
17,0,0,272,0,0,0,0,0.0019989013671875,0,0,2,1.0,-0.0,0,0,0.09683918952941895,7,1749,249.85714285714286,normal
17,0,0,200,0,0,0,0,0.006285190582275391,0,0,2,1.0,-0.0,0,0,0.11145806312561035,17,9601,564.7647058823529,normal
17,0,0,858,0,0,0,0,0.010531902313232422,0,0,2,1.0,-0.0,0,0,0.12198996543884277,18,10459,581.0555555555555,normal
17,0,0,257,0,0,0,0,0.010157346725463867,0,0,2,1.0,-0.0,0,0,0.12381362915039062,8,2006,250.75,normal
17,0,0,200,0,0,0,0,0.0010018348693847656,0,0,2,1.0,-0.0,0,0,0.1331491470336914,19,10659,561.0,normal
17,0,0,858,0,0,0,0,0.0019991397857666016,0,0,2,1.0,-0.0,0,0,0.135148286819458,20,11517,575.85,normal
17,0,0,823,0,0,0,0,0.0010008811950683594,0,0,2,1.0,-0.0,0,0,0.13614916801452637,21,12340,587.6190476190476,normal
17,0,0,254,0,0,0,0,0.011727094650268555,0,0,2,1.0,-0.0,0,0,0.1395425796508789,9,2260,251.11111111111111,normal
17,0,0,198,0,0,0,0,0.005024433135986328,0,0,2,1.0,-0.0,0,0,0.15290069580078125,22,12538,569.9090909090909,normal
17,0,0,825,0,0,0,0,0.00702214241027832,0,0,2,1.0,-0.0,0,0,0.15992283821105957,23,13363,581.0,normal
17,0,0,805,0,0,0,0,0.012083768844604492,0,0,2,1.0,-0.0,0,0,0.17200660705566406,24,14168,590.3333333333334,normal
17,0,0,264,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.16367292404174805,10,2524,252.4,normal
17,0,0,202,0,0,0,0,0.0010004043579101562,0,0,2,1.0,-0.0,0,0,0.17300701141357422,25,14370,574.8,normal
17,0,0,807,0,0,0,0,0.010715723037719727,0,0,2,1.0,-0.0,0,0,0.18372273445129395,26,15177,583.7307692307693,normal
17,0,0,94,0,0,0,0,0.0010170936584472656,0,0,2,1.0,-0.0,0,0,0.1764061450958252,11,2618,238.0,normal
17,0,0,269,0,0,0,0,0.0029816627502441406,0,0,2,1.0,-0.0,0,0,0.17938780784606934,12,2887,240.58333333333334,normal
17,0,0,203,0,0,0,0,0.005503654479980469,0,0,2,1.0,-0.0,0,0,0.19322514533996582,27,15380,569.6296296296297,normal
17,0,0,807,0,0,0,0,0.0039997100830078125,0,0,2,1.0,-0.0,0,0,0.19722485542297363,28,16187,578.1071428571429,normal
17,0,0,806,0,0,0,0,0.005708932876586914,0,0,2,1.0,-0.0,0,0,0.20293378829956055,29,16993,585.9655172413793,normal
17,0,0,255,0,0,0,0,0.004004240036010742,0,0,2,1.0,-0.0,0,0,0.19860434532165527,13,3142,241.69230769230768,normal
17,0,0,201,0,0,0,0,0.005190372467041016,0,0,2,1.0,-0.0,0,0,0.2121284008026123,30,17194,573.1333333333333,normal
17,0,0,808,0,0,0,0,0.008012771606445312,0,0,2,1.0,-0.0,0,0,0.22014117240905762,31,18002,580.7096774193549,normal
17,0,0,246,0,0,0,0,0.003021240234375,0,0,2,1.0,-0.0,0,0,0.2148287296295166,14,3388,242.0,normal
17,0,0,808,0,0,0,0,0.008132457733154297,0,0,2,1.0,-0.0,0,0,0.23129487037658691,32,18810,587.8125,normal
17,0,0,199,0,0,0,0,0.002003192901611328,0,0,2,1.0,-0.0,0,0,0.23329806327819824,33,19009,576.030303030303,normal
17,0,0,805,0,0,0,0,0.001996755599975586,0,0,2,1.0,-0.0,0,0,0.23529481887817383,34,19814,582.7647058823529,normal
17,0,0,197,0,0,0,0,0.01751995086669922,0,0,2,1.0,-0.0,0,0,0.25281476974487305,35,20011,571.7428571428571,normal
17,0,0,807,0,0,0,0,0.0020003318786621094,0,0,2,1.0,-0.0,0,0,0.25481510162353516,36,20818,578.2777777777778,normal
17,0,0,118,0,0,0,0,0.008507251739501953,0,0,2,1.0,-0.0,0,0,0.2633223533630371,37,20936,565.8378378378378,normal
17,0,0,807,0,0,0,0,0.004122734069824219,0,0,2,1.0,-0.0,0,0,0.26744508743286133,38,21743,572.1842105263158,normal
17,0,0,231,0,0,0,0,0.0025014877319335938,0,0,2,1.0,-0.0,0,0,0.2616128921508789,15,3619,241.26666666666668,normal
17,0,0,806,0,0,0,0,0.001004934310913086,0,0,2,1.0,-0.0,0,0,0.270951509475708,39,22549,578.1794871794872,normal
17,0,0,207,0,0,0,0,0.0009996891021728516,0,0,2,1.0,-0.0,0,0,0.27195119857788086,40,22756,568.9,normal
17,0,0,248,0,0,0,0,0.00099945068359375,0,0,2,1.0,-0.0,0,0,0.2646169662475586,16,3867,241.6875,normal
17,0,0,272,0,0,0,0,0.011663436889648438,0,0,2,1.0,-0.0,0,0,0.27628040313720703,17,4139,243.47058823529412,normal
17,0,0,94,0,0,0,0,0.0029878616333007812,0,0,2,1.0,-0.0,0,0,0.2792682647705078,18,4233,235.16666666666666,normal
17,0,0,808,0,0,0,0,0.0025064945220947266,0,0,2,1.0,-0.0,0,0,0.29010844230651855,41,23564,574.7317073170732,normal
17,0,0,201,0,0,0,0,0.0020051002502441406,0,0,2,1.0,-0.0,0,0,0.2921135425567627,42,23765,565.8333333333334,normal
17,0,0,808,0,0,0,0,0.011111736297607422,0,0,2,1.0,-0.0,0,0,0.3032252788543701,43,24573,571.4651162790698,normal
17,0,0,805,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.3032252788543701,44,25378,576.7727272727273,normal
17,0,0,271,0,0,0,0,0.004998683929443359,0,0,2,1.0,-0.0,0,0,0.29989027976989746,19,4504,237.05263157894737,normal
17,0,0,201,0,0,0,0,0.005119800567626953,0,0,2,1.0,-0.0,0,0,0.31334376335144043,45,25579,568.4222222222222,normal
17,0,0,110,0,0,0,0,0.008031129837036133,0,0,2,1.0,-0.0,0,0,0.31304121017456055,20,4614,230.7,normal
17,0,0,254,0,0,0,0,0.0025169849395751953,0,0,2,1.0,-0.0,0,0,0.31555819511413574,21,4868,231.8095238095238,normal
17,0,0,807,0,0,0,0,0.004998445510864258,0,0,2,1.0,-0.0,0,0,0.328890323638916,46,26386,573.6086956521739,normal
17,0,0,200,0,0,0,0,0.002513408660888672,0,0,2,1.0,-0.0,0,0,0.3314037322998047,47,26586,565.6595744680851,normal
17,0,0,822,0,0,0,0,0.004515171051025391,0,0,2,1.0,-0.0,0,0,0.3359189033508301,48,27408,571.0,normal
17,0,0,249,0,0,0,0,0.013022899627685547,0,0,2,1.0,-0.0,0,0,0.3406081199645996,22,5117,232.5909090909091,normal
17,0,0,824,0,0,0,0,0.003037691116333008,0,0,2,1.0,-0.0,0,0,0.35197949409484863,49,28232,576.1632653061224,normal
17,0,0,202,0,0,0,0,0.0009975433349609375,0,0,2,1.0,-0.0,0,0,0.35297703742980957,50,28434,568.68,normal
17,0,0,824,0,0,0,0,0.010048151016235352,0,0,2,1.0,-0.0,0,0,0.3630251884460449,51,29258,573.6862745098039,normal
17,0,0,805,0,0,0,0,0.008028745651245117,0,0,2,1.0,-0.0,0,0,0.37105393409729004,52,30063,578.1346153846154,normal
17,0,0,201,0,0,0,0,0.0019996166229248047,0,0,2,1.0,-0.0,0,0,0.37305355072021484,53,30264,571.0188679245283,normal
17,0,0,260,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.36471986770629883,23,5377,233.7826086956522,normal
17,0,0,94,0,0,0,0,0.01467752456665039,0,0,2,1.0,-0.0,0,0,0.3793973922729492,24,5471,227.95833333333334,normal
17,0,0,807,0,0,0,0,0.001003265380859375,0,0,2,1.0,-0.0,0,0,0.3887343406677246,54,31071,575.3888888888889,normal
17,0,0,204,0,0,0,0,0.0045092105865478516,0,0,2,1.0,-0.0,0,0,0.39324355125427246,55,31275,568.6363636363636,normal
17,0,0,807,0,0,0,0,0.007503032684326172,0,0,2,1.0,-0.0,0,0,0.40074658393859863,56,32082,572.8928571428571,normal
17,0,0,247,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.3924129009246826,25,5718,228.72,normal
17,0,0,806,0,0,0,0,0.0010042190551757812,0,0,2,1.0,-0.0,0,0,0.4017508029937744,57,32888,576.9824561403509,normal
17,0,0,257,0,0,0,0,0.007512807846069336,0,0,2,1.0,-0.0,0,0,0.40092992782592773,26,5975,229.80769230769232,normal
17,0,0,198,0,0,0,0,0.004024028778076172,0,0,2,1.0,-0.0,0,0,0.4132876396179199,58,33086,570.448275862069,normal
17,0,0,808,0,0,0,0,0.008044719696044922,0,0,2,1.0,-0.0,0,0,0.42133235931396484,59,33894,574.4745762711865,normal
17,0,0,261,0,0,0,0,0.0019981861114501953,0,0,2,1.0,-0.0,0,0,0.414996862411499,27,6236,230.96296296296296,normal
17,0,0,201,0,0,0,0,0.009509563446044922,0,0,2,1.0,-0.0,0,0,0.43284010887145996,60,34095,568.25,normal
17,0,0,808,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.43284010887145996,61,34903,572.1803278688525,normal
17,0,0,805,0,0,0,0,0.003997802734375,0,0,2,1.0,-0.0,0,0,0.43683791160583496,62,35708,575.9354838709677,normal
17,0,0,202,0,0,0,0,0.016046762466430664,0,0,2,1.0,-0.0,0,0,0.4528846740722656,63,35910,570.0,normal
17,0,0,807,0,0,0,0,0.005998373031616211,0,0,2,1.0,-0.0,0,0,0.45888304710388184,64,36717,573.703125,normal
17,0,0,246,0,0,0,0,0.008710384368896484,0,0,2,1.0,-0.0,0,0,0.4592597484588623,28,6482,231.5,normal
17,0,0,807,0,0,0,0,0.002505779266357422,0,0,2,1.0,-0.0,0,0,0.47009921073913574,65,37524,577.2923076923076,normal
17,0,0,806,0,0,0,0,0.0010089874267578125,0,0,2,1.0,-0.0,0,0,0.47110819816589355,66,38330,580.7575757575758,normal
17,0,0,201,0,0,0,0,0.0019986629486083984,0,0,2,1.0,-0.0,0,0,0.47310686111450195,67,38531,575.0895522388059,normal
17,0,0,202,0,0,0,0,0.01831507682800293,0,0,2,1.0,-0.0,0,0,0.4914219379425049,68,38733,569.6029411764706,normal
17,0,0,808,0,0,0,0,0.0015034675598144531,0,0,2,1.0,-0.0,0,0,0.49292540550231934,69,39541,573.0579710144928,normal
17,0,0,94,0,0,0,0,0.0010044574737548828,0,0,2,1.0,-0.0,0,0,0.4855961799621582,29,6576,226.75862068965517,normal
17,0,0,230,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.4855961799621582,30,6806,226.86666666666667,normal
17,0,0,214,0,0,0,0,0.001001119613647461,0,0,2,1.0,-0.0,0,0,0.48659729957580566,31,7020,226.4516129032258,normal
17,0,0,805,0,0,0,0,0.009021759033203125,0,0,2,1.0,-0.0,0,0,0.5039527416229248,70,40346,576.3714285714286,normal
17,0,0,202,0,0,0,0,0.007508277893066406,0,0,2,1.0,-0.0,0,0,0.5114610195159912,71,40548,571.0985915492957,normal
17,0,0,200,0,0,0,0,0.0070226192474365234,0,0,2,1.0,-0.0,0,0,0.5101499557495117,32,7220,225.625,normal
17,0,0,807,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.5184836387634277,72,41355,574.375,normal
17,0,0,178,0,0,0,0,0.003511667251586914,0,0,2,1.0,-0.0,0,0,0.5136616230010986,33,7398,224.1818181818182,normal
17,0,0,807,0,0,0,0,0.008517265319824219,0,0,2,1.0,-0.0,0,0,0.5305125713348389,73,42162,577.5616438356165,normal
17,0,0,203,0,0,0,0,0.0010030269622802734,0,0,2,1.0,-0.0,0,0,0.5315155982971191,74,42365,572.5,normal
17,0,0,822,0,0,0,0,0.004516124725341797,0,0,2,1.0,-0.0,0,0,0.5360317230224609,75,43187,575.8266666666667,normal
17,0,0,172,0,0,0,0,0.011023759841918945,0,0,2,1.0,-0.0,0,0,0.5387217998504639,34,7570,222.64705882352942,normal
17,0,0,203,0,0,0,0,0.0062177181243896484,0,0,2,1.0,-0.0,0,0,0.5532732009887695,76,43390,570.921052631579,normal
17,0,0,824,0,0,0,0,0.0009980201721191406,0,0,2,1.0,-0.0,0,0,0.5542712211608887,77,44214,574.2077922077922,normal
17,0,0,824,0,0,0,0,0.011634588241577148,0,0,2,1.0,-0.0,0,0,0.5659058094024658,78,45038,577.4102564102565,normal
17,0,0,805,0,0,0,0,0.005511283874511719,0,0,2,1.0,-0.0,0,0,0.5714170932769775,79,45843,580.2911392405064,normal
17,0,0,200,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.5714170932769775,80,46043,575.5375,normal
17,0,0,807,0,0,0,0,0.019598722457885742,0,0,2,1.0,-0.0,0,0,0.5910158157348633,81,46850,578.395061728395,normal
17,0,0,204,0,0,0,0,0.0019998550415039062,0,0,2,1.0,-0.0,0,0,0.5930156707763672,82,47054,573.829268292683,normal
17,0,0,161,0,0,0,0,0.0010128021240234375,0,0,2,1.0,-0.0,0,0,0.5856947898864746,35,7731,220.88571428571427,normal
6,443,2,391,0,0,0,0,0.0019958019256591797,0,0,1,-0.0,-0.0,0,1,0.0,1,391,391.0,normal
6,443,2,85,0,0,0,0,0.0,0,0,1,-0.0,-0.0,0,2,0.0,2,476,238.0,normal
17,0,0,807,0,0,0,0,0.007001161575317383,0,0,2,1.0,-0.0,0,0,0.6030254364013672,83,47861,576.6385542168674,normal
17,0,0,806,0,0,0,0,0.001009225845336914,0,0,2,1.0,-0.0,0,0,0.6040346622467041,84,48667,579.3690476190476,normal
17,0,0,94,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.5957009792327881,36,7825,217.36111111111111,normal
17,0,0,207,0,0,0,0,0.007523536682128906,0,0,2,1.0,-0.0,0,0,0.611558198928833,85,48874,574.9882352941177,normal
17,0,0,155,0,0,0,0,0.014546394348144531,0,0,2,1.0,-0.0,0,0,0.6177709102630615,37,7980,215.67567567567568,normal
17,0,0,808,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.6261045932769775,86,49682,577.6976744186046,normal
17,0,0,201,0,0,0,0,0.00551152229309082,0,0,2,1.0,-0.0,0,0,0.6316161155700684,87,49883,573.3678160919541,normal
17,0,0,990,0,0,0,0,0.004511594772338867,0,0,2,1.0,-0.0,0,0,0.6361277103424072,88,50873,578.1022727272727,normal
17,0,0,205,0,0,0,0,0.017194271087646484,0,0,2,1.0,-0.0,0,0,0.6533219814300537,89,51078,573.9101123595506,normal
17,0,0,992,0,0,0,0,0.0009882450103759766,0,0,2,1.0,-0.0,0,0,0.6543102264404297,90,52070,578.5555555555555,normal
6,0,2,60,0,0,0,0,0.0010020732879638672,0,0,1,-0.0,-0.0,0,1,0.0,1,60,60.0,normal
6,0,2,89,0,0,0,0,0.0,0,0,1,-0.0,-0.0,0,2,0.0,2,149,74.5,normal
6,0,2,89,0,0,0,0,0.0010006427764892578,0,0,1,-0.0,-0.0,0,3,0.0010006427764892578,3,238,79.33333333333333,normal
6,443,2,54,0,0,0,0,0.0,0,0,1,-0.0,-0.0,0,3,0.06028866767883301,3,530,176.66666666666666,normal
17,0,0,193,0,0,0,0,0.0019965171813964844,0,0,2,1.0,-0.0,0,0,0.6499757766723633,38,8173,215.07894736842104,normal
17,0,0,992,0,0,0,0,0.008565902709960938,0,0,2,1.0,-0.0,0,0,0.6668753623962402,91,53062,583.0989010989011,normal
17,0,0,845,0,0,0,0,0.004449605941772461,0,0,2,1.0,-0.0,0,0,0.6713249683380127,92,53907,585.945652173913,normal
17,0,0,200,0,0,0,0,0.002000093460083008,0,0,2,1.0,-0.0,0,0,0.6733250617980957,93,54107,581.7956989247311,normal
17,0,0,202,0,0,0,0,0.01954960823059082,0,0,2,1.0,-0.0,0,0,0.6928746700286865,94,54309,577.7553191489362,normal
17,0,0,149,0,0,0,0,0.0020051002502441406,0,0,2,1.0,-0.0,0,0,0.6865460872650146,39,8322,213.3846153846154,normal
17,0,0,149,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.6865460872650146,40,8471,211.775,normal
17,0,0,992,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.6948797702789307,95,55301,582.1157894736842,normal
6,0,2,60,0,0,0,0,0.0010266304016113281,0,0,1,-0.0,-0.0,0,4,0.04059410095214844,4,298,74.5,normal
17,0,0,856,0,0,0,0,0.0069959163665771484,0,0,2,1.0,-0.0,0,0,0.7029023170471191,96,56157,584.96875,normal
17,0,0,202,0,0,0,0,0.010080575942993164,0,0,2,1.0,-0.0,0,0,0.7129828929901123,97,56359,581.020618556701,normal
17,0,0,94,0,0,0,0,0.001998424530029297,0,0,2,1.0,-0.0,0,0,0.7066476345062256,41,8565,208.90243902439025,normal
17,0,0,992,0,0,0,0,0.00798344612121582,0,0,2,1.0,-0.0,0,0,0.7229647636413574,98,57351,585.2142857142857,normal
17,0,0,202,0,0,0,0,0.010031461715698242,0,0,2,1.0,-0.0,0,0,0.7329962253570557,99,57553,581.3434343434343,normal
17,0,0,992,0,0,0,0,0.004007816314697266,0,0,2,1.0,-0.0,0,0,0.7370040416717529,100,58545,585.45,normal
17,0,0,888,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.7370040416717529,101,59433,588.4455445544554,normal
17,0,0,89,0,0,0,0,0.0020012855529785156,0,0,2,1.0,-0.0,0,0,0.7306716442108154,42,8654,206.04761904761904,normal
6,0,2,135,0,0,0,0,0.010291814804077148,0,0,1,-0.0,-0.0,0,5,0.09398484230041504,5,433,86.6,normal
17,0,0,202,0,0,0,0,0.003715991973876953,0,0,2,1.0,-0.0,0,0,0.7530131340026855,102,59635,584.656862745098,normal
17,0,0,89,0,0,0,0,0.01004791259765625,0,0,2,1.0,-0.0,0,0,0.7547273635864258,43,8743,203.32558139534885,normal
17,0,0,992,0,0,0,0,0.0025124549865722656,0,0,2,1.0,-0.0,0,0,0.7655735015869141,103,60627,588.6116504854369,normal
17,0,0,849,0,0,0,0,0.005523681640625,0,0,2,1.0,-0.0,0,0,0.7710971832275391,104,61476,591.1153846153846,normal
17,0,0,205,0,0,0,0,0.0019996166229248047,0,0,2,1.0,-0.0,0,0,0.7730967998504639,105,61681,587.4380952380952,normal
17,0,0,89,0,0,0,0,0.005000591278076172,0,0,2,1.0,-0.0,0,0,0.769763708114624,44,8832,200.72727272727272,normal
17,0,0,992,0,0,0,0,0.014856576919555664,0,0,2,1.0,-0.0,0,0,0.7929539680480957,106,62673,591.2547169811321,normal
17,0,0,202,0,0,0,0,0.0,0,0,2,1.0,-0.0,0,0,0.7929539680480957,107,62875,587.6168224299065,normal
6,443,2,54,0,0,0,0,0.003000497817993164,0,0,1,-0.0,-0.0,0,4,0.19993019104003906,4,584,146.0,normal
17,0,0,89,0,0,0,0,0.002998828887939453,0,0,2,1.0,-0.0,0,0,0.7906196117401123,45,8921,198.24444444444444,normal
17,0,0,857,0,0,0,0,0.004302263259887695,0,0,2,1.0,-0.0,0,0,0.803255558013916,108,63732,590.1111111111111,normal
17,0,0,203,0,0,0,0,0.010602474212646484,0,0,2,1.0,-0.0,0,0,0.8138580322265625,109,63935,586.559633027523,normal
17,0,0,992,0,0,0,0,0.006027698516845703,0,0,2,1.0,-0.0,0,0,0.8198857307434082,110,64927,590.2454545454545,normal
17,0,0,89,0,0,0,0,0.001007080078125,0,0,2,1.0,-0.0,0,0,0.8125591278076172,46,9010,195.8695652173913,normal
17,0,0,89,0,0,0,0,0.002000093460083008,0,0,2,1.0,-0.0,0,0,0.8145592212677002,47,9099,193.59574468085106,normal
17,0,0,94,0,0,0,0,0.0010023117065429688,0,0,2,1.0,-0.0,0,0,0.8155615329742432,48,9193,191.52083333333334,normal
17,0,0,204,0,0,0,0,0.007513284683227539,0,0,2,1.0,-0.0,0,0,0.8314085006713867,111,65131,586.7657657657658,normal
17,0,0,992,0,0,0,0,0.0035216808319091797,0,0,2,1.0,-0.0,0,0,0.8349301815032959,112,66123,590.3839285714286,normal
17,0,0,860,0,0,0,0,0.002999544143676758,0,0,2,1.0,-0.0,0,0,0.8379297256469727,113,66983,592.7699115044247,normal
17,0,0,205,0,0,0,0,0.015047550201416016,0,0,2,1.0,-0.0,0,0,0.8529772758483887,114,67188,589.3684210526316,normal
